"kappa_day_out[1,1]","kappa_day_out[2,1]","kappa_day_out[3,1]","kappa_day_out[4,1]","kappa_day_out[1,2]","kappa_day_out[2,2]","kappa_day_out[3,2]","kappa_day_out[4,2]","kappa_day_out[1,3]","kappa_day_out[2,3]","kappa_day_out[3,3]","kappa_day_out[4,3]","kappa_day_out[1,4]","kappa_day_out[2,4]","kappa_day_out[3,4]","kappa_day_out[4,4]","kappa_day_out[1,5]","kappa_day_out[2,5]","kappa_day_out[3,5]","kappa_day_out[4,5]","kappa_day_out[1,6]","kappa_day_out[2,6]","kappa_day_out[3,6]","kappa_day_out[4,6]","kappa_day_out[1,7]","kappa_day_out[2,7]","kappa_day_out[3,7]","kappa_day_out[4,7]","kappa_day_out[1,8]","kappa_day_out[2,8]","kappa_day_out[3,8]","kappa_day_out[4,8]","kappa_day_out[1,9]","kappa_day_out[2,9]","kappa_day_out[3,9]","kappa_day_out[4,9]","kappa_day_out[1,10]","kappa_day_out[2,10]","kappa_day_out[3,10]","kappa_day_out[4,10]","kappa_day_out[1,11]","kappa_day_out[2,11]","kappa_day_out[3,11]","kappa_day_out[4,11]","kappa_day_out[1,12]","kappa_day_out[2,12]","kappa_day_out[3,12]","kappa_day_out[4,12]","kappa_day_out[1,13]","kappa_day_out[2,13]","kappa_day_out[3,13]","kappa_day_out[4,13]","kappa_day_out[1,14]","kappa_day_out[2,14]","kappa_day_out[3,14]","kappa_day_out[4,14]","kappa_day_out[1,15]","kappa_day_out[2,15]","kappa_day_out[3,15]","kappa_day_out[4,15]","kappa_day_out[1,16]","kappa_day_out[2,16]","kappa_day_out[3,16]","kappa_day_out[4,16]","kappa_day_out[1,17]","kappa_day_out[2,17]","kappa_day_out[3,17]","kappa_day_out[4,17]","kappa_day_out[1,18]","kappa_day_out[2,18]","kappa_day_out[3,18]","kappa_day_out[4,18]","kappa_day_out[1,19]","kappa_day_out[2,19]","kappa_day_out[3,19]","kappa_day_out[4,19]","kappa_day_out[1,20]","kappa_day_out[2,20]","kappa_day_out[3,20]","kappa_day_out[4,20]","kappa_day_out[1,21]","kappa_day_out[2,21]","kappa_day_out[3,21]","kappa_day_out[4,21]","kappa_day_out[1,22]","kappa_day_out[2,22]","kappa_day_out[3,22]","kappa_day_out[4,22]","kappa_day_out[1,23]","kappa_day_out[2,23]","kappa_day_out[3,23]","kappa_day_out[4,23]","kappa_day_out[1,24]","kappa_day_out[2,24]","kappa_day_out[3,24]","kappa_day_out[4,24]","kappa_day_out[1,25]","kappa_day_out[2,25]","kappa_day_out[3,25]","kappa_day_out[4,25]"
0.153811500064506,2.82792790013452,0.00116276662853743,2.49743891559177,13.4889771824877,7.86784357971603,0.921858242108046,6.6139252048471,6.03163659848253,7.01434390200748,0.0218032789880847,4.00138838174963,1.03917504670616,6.31401663343272,2.35696588381677e-05,3.50393421732323,5.44054163171846,10.6471682830741,2.15630478160961,4.49807781785872,8.4745308069062,14.3833672675102,3.48738324924114,1.99462109318947,0.292379106605479,8.36322244610218,0.0158404107387219,5.27598965088392,3.3089133524419,3.73808851223936,0.0110103776373168,0.576319352120456,47.8713200217959,27.7993694643643,0.245255473426784,23.8350499041978,21.2844365948947,26.0000257774421,8.79423185536789,1.3969928822296,2.8603348614788,4.26398507913409,0.000797935993314144,0.620778130780609,28.799858923669,50.9018003773342,0.0602710683512264,1.28088680576699,4.34844821034763,3.92069095271419,3.25807908970063,5.52429259857118,6.15455762030808,1.44143069322799,1.54250047126603,5.90023169109504,6.23530618439175,21.3631561714376,0.00104794553815386,1.22169929404499,2.52577892301582,10.6636231948407,0.0532781377840977,2.99414683854734,1.3455925702601,0.196528535312611,0.236089690858894,1.23139322454099,1.81647856051225,15.8412859181792,0.420959032777056,18.9518010568581,0.333039352573508,2.1392418222525,0.287407412596067,5.7068649690268,0.0675763259053524,15.2905414387131,0.335406455205947,6.66012319459181,0.646658249544178,7.16215801925173,0.0364986880438648,1.52098597042253,25.6296845022924,14.4601688034802,15.884340522977,0.872323894127452,19.5244168853598,8.90447249516462,10.758232745101,2.81689029749145,2.46571540127123,0.832404720069291,0.765577756209795,0.637180070576342,9.92296499742749,18.3162166975259,0.00699493234911616,4.34584384646837
0.317488910944125,3.34967466985047,0.0763523796299283,4.35789479317615,23.658541544748,13.7813929659653,1.0913914609779,9.4629439434924,3.7003917937281,8.15583887653951,0.044111966773595,2.81930603963316,1.12571228482745,3.14755063900805,0.410242875880888,1.02524018677196,2.29616014942137,3.30837789541886,0.439118779728446,2.91143514790701,6.8656034242928,11.2823209449564,1.85859607621331,2.53046476285039,0.932130983976599,19.6763565990737,0.0180667112272577,7.50915556227602,2.39300443651292,21.069576475709,0.0184951619795945,0.198825569838402,9.62055385405936,8.51198973521466,0.0199543284882834,7.60755156433072,7.96725019657741,10.2827265434682,4.46655720550785,0.960340107389149,1.13015382093625,1.49386282439038,0.0065146903815999,0.222658729425439,10.2595060400776,13.0549841683676,0.0493426937263881,0.876767465696187,13.1960170038505,17.9284656765178,5.74250675731413,16.7241978306949,10.6381255997558,4.02585519114355,3.53527069743744,4.5341162913413,11.0599454622484,53.0975459155141,0.0314353603149618,1.35064626945983,1.41512111102909,9.79550631332618,0.0153584380266116,2.43443432009289,4.70890342755284,0.886280301127296,0.539713896341512,2.52561073675043,4.63771797514606,15.8704457467216,4.4642351964946,14.7981940923728,0.399541729279461,3.39704136022767,0.406219334687807,3.4124290253137,0.260269832191196,14.9036227613453,0.205658058214309,3.45384186730598,2.89923694857218,18.4383407143595,0.0714816255339624,1.8368736657305,15.1898744643476,29.0904127369737,12.9194498603825,0.0765444532618823,39.5684026340293,7.25083337170785,13.950187993309,7.06003196454056,0.844459517719576,4.66871587797773,0.531264782431583,0.124456884766173,5.15629527257902,9.30995098911159,0.0523030996127795,5.79676381824576
0.382910427756347,1.99445913387752,0.0131373413166654,1.4949365776614,20.6197521936574,9.26452155117438,1.25708111879473,4.17280818346854,5.89998061325566,4.52380942077569,0.00507242038725642,2.22625424904816,0.919316336744189,3.91339367833223,0.00417204733961529,3.9863646537036,2.07299317306334,3.17220852758206,0.672556139275109,1.37828457456423,5.83486872093289,9.58535068817529,3.73972998186948,3.50671334462322,0.923108768070804,14.9061627501659,0.116032434289804,2.70511248004901,5.65070743909015,2.61905996575427,0.0787393685650048,0.331296473764349,26.4316965907714,10.6664677838402,0.360284510749371,18.7139422196348,11.0819137693277,12.0142883153282,4.70939088723124,2.68556020081563,1.35219401260881,1.89319047548227,0.0384764187074405,0.0590211950898841,17.6819973642511,34.0213776651344,0.0560312056361939,1.26719832483905,13.3167138573898,7.48133895423217,6.2191436797191,12.9040747957007,8.11709015595399,4.68359649891929,2.54763855015263,3.40790198712733,9.12541174675817,16.7200460049012,0.0320255596477858,11.2303367647779,5.19726823900706,15.8306339131941,0.0336853413856561,2.28285955475206,1.97951297205891,0.837059852953371,0.318467527574463,3.31294410837658,0.939626873429305,8.85383405561034,1.00367595599845,9.52902648990821,0.685031352984231,1.62816597238788,0.474199863156167,2.27650738770868,0.162232363999311,16.3609000741535,0.666536386969775,2.73224883338672,2.21072665229129,13.1801993300884,0.00716265624910693,4.01682778776457,26.2069992978387,11.5317167383685,10.9817179973486,0.345461056880763,16.9991135940584,10.2365985306118,3.16545047139304,6.69820820758518,0.893458436408606,1.90178447469824,1.01440960871034,3.75679855724255,5.45788792427052,26.8209226010883,0.210853791369113,7.9232671335276
0.543292086566782,2.18218855142405,0.0145684308960803,1.98509127275207,22.7925600161347,9.4903381514794,1.94749815941852,5.02569578997008,6.63499734219812,4.47788239546236,0.00158106198106335,2.03559623219545,1.08719539907556,2.98479612184365,0.00261326402221364,4.07955469515533,1.71983924336311,2.53966687894702,0.471521707279295,2.01670792708767,7.98986005591224,8.17654590058399,3.01103145219133,4.32950019251304,0.696929509929481,13.1528852084124,0.0482015420269362,2.93432192797839,1.97746549182624,2.44148319600375,0.106192610313498,0.393467742254434,20.5109903049927,9.06618209009581,0.308949412411037,20.5665610637631,9.38318234232249,13.7557798726682,3.04891325491637,3.0246294786238,1.18844070925859,1.53278560132035,0.0291311602981462,0.115929098276708,15.3143313443887,43.7080673842018,0.0465962534121039,1.93113663230783,15.0836756277081,6.31626757698102,4.3211487801076,19.8981617311714,6.35596611154224,4.22614722772894,2.10777401429157,4.31874347747544,7.56923448879988,15.0132572171054,0.0316914360735529,10.1382477247246,4.32628156331283,13.6575972995133,0.00911037745834689,3.2126656229131,1.65998365171015,0.851209534302928,0.246633046492084,3.85069588286976,0.41091606949647,7.50987075390051,3.92870640054948,8.33025801445465,0.609583311777312,1.72142469382189,0.298666600289537,2.88845757026677,0.0882451335173652,15.9325793147518,0.365133280201059,2.68856005699788,2.88449428841652,12.5689513134696,0.00429327413689906,5.78773300843413,21.0673600375632,12.1861401512442,9.99351711982611,1.28119896625891,17.5641780095363,10.2820736372119,8.22663825323743,4.86357833231464,0.772574561059272,1.46580123627794,0.655867957169745,2.47639701390389,6.31131263167868,22.2694904858074,0.515468116962841,5.62918540004417
0.130649808676634,1.41441911569185,0.0585428521909586,2.16034148589517,18.4971722242937,10.3317200463141,0.701890005540098,18.6931740426164,5.06228364921218,5.83721707032151,0.0894819567985091,3.78928871778638,1.18718353829122,4.27802034947236,0.0360355010166937,2.93010432213591,3.40410407552714,5.13269010912195,0.512903023376682,4.02264538835287,3.97274576128514,12.6055989193292,1.30308766679944,2.14719090407304,0.790966052417822,12.5445309507032,0.0624425750023102,7.96196546146983,0.912457654808618,5.56194225577485,0.467478738979511,0.695466321792322,12.3088736081974,13.2776094687716,0.0128253811796318,6.88236266353749,18.5156472550683,19.7598721213513,8.3972818530834,2.5524633854804,2.62183503236882,3.70239902227158,0.0237296493201567,0.49851916798236,28.0899193176613,27.7965255446193,0.607077778468701,1.64442958549105,13.3000867184897,9.19946869358123,3.65158724762535,8.06466133454816,8.57546489883504,2.24725648415371,1.95224000623477,3.69073149828406,7.53032371281204,23.3583155880313,0.272495156787325,2.86274127772189,3.45675726878807,18.2213848069509,0.175581207049599,5.12532731513363,1.93208941023793,0.223880755849449,0.518500499863698,1.24888727114184,2.38639611855916,15.1754536238671,0.231158808967324,13.7215515350269,0.630738265822812,3.24801098146746,0.360507304823052,4.99813037609283,0.854412168596493,19.55301866995,0.669229857332553,8.60102081139411,1.44506466392087,12.1654806046376,0.115543834373865,2.21415805327652,26.467360780367,24.8344001070756,12.7012935339844,1.68324643882739,43.7540314462728,11.401704756183,10.3309578692568,3.3411652196947,3.51925702676128,4.06154384871292,1.70340319585774,0.299598177024359,6.65388905571195,9.26925928469467,0.489315604885346,8.5575117379264
0.0646285446973019,3.6583550466858,0.0159595525882827,2.7723037013923,17.872618543036,12.644117597167,1.07502486279605,7.22404109015946,5.55220867209766,5.86510880516759,0.00812693826097389,1.98132303149592,0.83798572454045,2.72773464482111,0.0115914808249522,1.2688402140199,4.71301064248413,6.6700426231181,0.859386219902363,2.75204311965349,7.24474286150165,13.6712713838443,1.86936963788304,4.16879278868355,0.755996322421821,18.7346016862795,0.319468399829852,6.61085073900109,43.1823448024589,7.58692158612571,0.00857076294371321,0.280347371383948,51.1372289826613,6.22817667963018,0.262560431784596,18.3191097630384,9.41800031682109,34.9589169649614,4.43281622493786,3.60869207234794,0.972478803250033,1.12470842674636,0.00577769088423651,0.122611768108254,24.5709125855663,39.7176968731488,0.0112674372421776,1.1981200896897,7.29229318834903,6.88653277294172,1.77286002939023,6.48134224932528,8.14454568827652,3.39593848919796,3.20553773872968,6.0788631319361,7.26293628328156,55.1993715222631,0.0112942126937939,6.29572881413293,1.07622027752779,7.62872870111922,0.000112103021660632,1.59308570438016,2.98645636878199,0.386853503442087,0.838318649076431,3.12740488195378,3.62028103103754,16.6880215236096,0.0349739386738251,28.7948029755572,0.0404048463840091,1.35246691249458,0.224093629483215,2.51070739198345,0.00384335039698997,6.43741664244961,0.293214460386516,2.06378679580718,0.865725320828025,11.7846192693523,0.038535278960012,2.22171915621987,15.5232338266826,10.9334707925583,9.0766278126103,0.623913668433667,11.8513851957299,5.51115244856318,4.77782878913435,9.14784753310763,1.27048322637048,4.12460518288619,0.398483975561201,4.77247831962582,20.6163473126162,30.7194725766774,0.139503326503214,11.6428297499734
0.615440056023904,1.47753535232412,0.0010502548165303,3.2146379850573,19.5673885847178,16.3718740712973,1.31361729977148,7.24035002429539,3.65481269242221,4.00166435430332,0.0661596504845806,2.12673872913592,1.132384832614,4.03213447584549,0.0690509788048363,2.27260679523961,2.36660563279086,5.49686290509542,0.570128550400387,4.08518710055986,6.33509370531182,20.7765572875592,3.34838599663762,3.31269344309169,0.679439668213075,8.89731700097113,0.487081801084709,3.72053187395025,0.864886422323967,5.69434603146456,0.208774035391148,0.858039188773439,16.780080016692,12.4758696640416,0.00692449153004851,12.7211481362559,7.71618102465326,12.8781572206856,8.6080857094554,1.51677567444067,2.54628650119161,4.98832875220359,0.00861039857188997,0.449882511802696,22.9427602672547,31.3975508748064,0.959309277609876,3.49447297426556,9.8932415485655,6.8518739489275,4.62326954506378,13.4532101536392,7.98334297318668,3.61764501996675,1.5165270394795,3.74813070994431,5.66323193736463,16.9670035807239,0.265221796698173,1.50979690229245,1.56499020845478,12.6022976323621,0.145096811543302,1.82123706261038,1.89345994695015,0.982500025146846,0.332485203575079,2.02125983473968,1.46081549043804,17.4063557354825,6.95891899680701,9.44186956052238,1.3220502701228,2.49113046438428,0.43925205176829,4.96424412105448,1.31980252260313,21.1223617363416,1.1055512383164,4.46272225995612,1.6247025366699,6.57128492512884,0.0717104116054272,1.6429340953355,24.861116424051,23.0949016436975,18.3124775825776,1.59496285829217,14.9274322918961,8.78669425531854,11.2593612333359,1.58355390529615,4.89834980407225,3.8389317551396,0.970925502572242,0.990372621568509,6.16538566576079,10.1861083451685,0.374150699484019,5.70874379299826
0.104738860163961,4.11692211637966,0.372717133471868,4.30299687870391,25.2701294181401,16.0842878424153,1.58273724532703,6.59032809605908,6.05794609597079,7.67088770239536,0.0366344519318975,4.70487491900137,0.572005855683952,4.86509452936272,0.0384118074564113,2.40523149227937,4.6052158857399,8.47353596768241,0.529316745007399,6.12801810506742,7.31748472705549,9.81299291911617,1.75091949108486,2.43590361832691,0.658603899115319,14.0553932954583,0.00507256807281897,5.49050830159602,19.0925508395735,16.1380561735629,0.0943135851140631,1.02813046218792,24.8895711890008,11.575655950955,0.286170925374709,14.4150621687004,45.5444536442841,49.5910099372498,39.920325338795,4.30164007369043,1.50984802374341,2.78952064922593,0.0074258444863709,0.56268960291628,15.5895654091256,32.1171518818825,0.00998941263516893,1.24017249950686,11.8163412251693,5.53612835850669,6.58967924349412,9.73472504373748,6.7790739155778,2.51509715834804,1.58244513306359,4.76797239755672,11.3847405062259,47.4781111908625,0.0012164779224186,3.53299509601478,1.76385329739507,9.97397923801275,0.0133830611049962,3.0535922240002,2.09311936854093,1.15698147429557,0.274502369609017,3.00869737801277,4.01285981902595,12.8540608404599,7.05381949185572,8.00961497458654,0.357173333407347,1.78853824604247,0.252564108271039,2.83742859151253,0.0136676722996086,9.54195776782395,0.692079887001519,4.22871966338986,4.3030058348598,20.2566892550336,0.097877760530407,2.5145413904148,36.0024482970567,12.9475334359585,17.7433198283681,0.932762782889049,33.3124645802781,6.2390933077144,5.90603525483374,11.1770432807374,0.693523430854644,2.29953213911462,0.738505766927945,2.23216322650524,10.6035904742539,50.6734273789074,1.12908847959787,15.1725260709609
0.102832513304843,3.38998715542982,0.00155858015676059,3.74677224295663,12.8939057611342,9.44478910706825,0.65449548368242,4.53342272945794,3.41633854253985,4.09197810344576,0.0342572042695428,3.34083312784754,1.02617728587264,4.1807526436551,0.0715730729030629,3.59840880990354,3.39320561855293,4.52354498202958,0.330184189880429,2.16575023598063,7.56147633887474,10.7680577106797,2.11807909046713,3.10989974160688,0.170455167651976,13.0050025700226,0.391055638299021,4.89156642484893,0.525075111029658,0.686124267633029,0.166912433109308,0.603019455035295,12.3868034567724,8.16223862182522,0.00473937984720645,7.0623709967787,12.7182729501804,25.979474950246,7.36199984965736,2.19209460387269,1.75177989384763,2.05145148484484,0.0167923056868844,0.121916842109851,7.93191341383229,27.2203282936099,0.0949254367615987,1.53134230864835,9.45583910496521,7.07179337538301,4.56707772087774,11.9407286595244,9.06149535196672,2.94488271822056,2.21697099812858,3.13470918464259,3.62196498571318,14.970297307557,0.619615024577984,2.72238146052685,2.04904214247152,9.65456043834707,0.0365115705443783,2.93416123332332,1.61457956959585,0.298058353171423,0.19191837470007,2.49290855072569,2.78584284540549,16.5241088774597,0.792605542343131,10.8235488427467,0.685650007660456,2.74077131426908,0.465185191523017,4.63172266627357,0.420460172955202,12.0830523096835,0.0878384390043991,3.12873309313155,0.678740896232529,9.52600189791572,0.0805938113468476,2.21326959865595,31.6786335953583,25.4024555070925,18.4311771798682,2.23520462631741,24.2415137292618,9.48677201472153,4.77319684024678,2.2057741172613,6.92032410458601,3.87445898508542,4.18190376473176,1.4864088237527,9.4790216842173,14.3029799692547,0.104241421276195,4.86616760349974
0.414607684203344,2.93941265328949,0.00825003840942785,2.49671320926945,23.2063434052306,24.4104378862593,0.881685142320257,8.3880794360474,2.8584443695763,3.12483970190102,0.0091644985774178,1.56445898493675,1.42479589552237,4.95815141647589,0.0133589426831766,1.69315095849213,4.66881989661343,9.59827752263131,0.697206567140422,5.00096171917108,5.11949807604601,7.4799027302706,1.49342493236468,2.40242409268002,1.32676797643956,16.2979646703125,0.0194230502296117,3.24577103540597,13.5935299616972,16.6293814003554,0.0443175630321838,0.597341901504605,14.6460843514247,10.8209514394032,0.225932229453544,8.69553656041448,19.2015940290868,29.9080522192232,8.6422871928031,4.61915473712938,1.33121445052996,2.55472908888326,0.00807599208455559,0.768882975834557,17.4219335721047,44.0111300929028,0.0570016934422604,2.68808710319584,8.69609637994736,7.18931406662217,6.71456126936232,4.88032797943567,8.57486483627506,1.87482940055,1.62262375761957,3.74355637277994,9.26323467109788,45.7878088835288,8.52457237338358e-05,3.61406787431317,3.60649515520237,12.3178724619052,0.00708392631528487,1.66680713132373,1.65364525455117,0.676807013888141,0.345330717171358,1.85388419805069,1.6672631193819,13.6487651483464,0.571129024562028,18.2782663713064,0.477553205571998,2.16782874110827,0.106969446791235,2.80036185791442,0.067564943217175,17.8061112251057,1.73919737332442,5.58453761400307,3.17527607555269,15.6153575773529,0.00050007820891165,2.06685119327588,55.558410572444,20.9249052828456,42.0017208831045,2.14751050920082,16.538217493686,5.75474935880929,8.99848243048396,9.37350402687813,2.59152167535427,5.35160036217555,3.23974926667431,2.95927550358884,5.45779284777104,25.2371506685073,1.02215881578774,7.17280431511564
